family_file,family_label,method,use_gadgets,decomposition_key,circuit_id,block_label,candidate_index,num_factors,tensor_size,n_toffoli_gadgets,n_cs_gadgets,n_t_remaining,effective_tcount,tensor_path,tensor_equal,tensor_mismatch_count,tensor_target_shape,tensor_reconstructed_shape,tensor_validation_error,npz_path
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block1,hamming_15_med,block1,8,38,25,0,0,38,38,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block1.tensor.npy,true,0,"(25, 25, 25)","(25, 25, 25)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block1,hamming_15_med,block1,9,38,25,0,0,38,38,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block1.tensor.npy,true,0,"(25, 25, 25)","(25, 25, 25)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block2,hamming_15_med,block2,0,118,59,0,0,118,118,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block2,hamming_15_med,block2,1,118,59,0,0,118,118,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block2,hamming_15_med,block2,2,118,59,0,0,118,118,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hamming_15_med_block2,hamming_15_med,block2,3,118,59,0,0,118,118,external/circuit-to-tensor/benchmarks/arithmetic/hamming_15_med/hamming_15_med_block2.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,0,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,1,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,2,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,3,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,4,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,5,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,6,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,7,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,8,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,hwb_6,hwb_6,,9,51,27,0,0,51,51,external/circuit-to-tensor/benchmarks/arithmetic/hwb_6/hwb_6.tensor.npy,true,0,"(27, 27, 27)","(27, 27, 27)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_5_4,mod_5_4,,0,7,5,0,0,7,7,external/circuit-to-tensor/benchmarks/arithmetic/mod_5_4/mod_5_4.tensor.npy,true,0,"(5, 5, 5)","(5, 5, 5)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,0,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,1,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,2,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,3,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,4,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,5,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,6,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,7,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,8,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block1,mod_adder_1024,block1,9,75,54,0,0,75,75,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block1.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,0,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,1,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,2,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,3,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,4,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,5,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,6,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,7,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,8,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block10,mod_adder_1024,block10,9,59,53,0,0,59,59,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_10240.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,0,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,1,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,2,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,3,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,4,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,5,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,6,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,7,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,8,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block2,mod_adder_1024,block2,9,70,52,0,0,70,70,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block2.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block3,mod_adder_1024,block3,0,76,53,0,0,76,76,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block3.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block3,mod_adder_1024,block3,1,76,53,0,0,76,76,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block3.tensor.npy,true,0,"(53, 53, 53)","(53, 53, 53)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,0,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,1,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,2,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,3,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,4,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,5,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,6,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,7,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,8,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block4,mod_adder_1024,block4,9,77,55,0,0,77,77,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block4.tensor.npy,true,0,"(55, 55, 55)","(55, 55, 55)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,0,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,1,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,2,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,3,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,4,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,5,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,6,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,7,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,8,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block5,mod_adder_1024,block5,9,73,54,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block5.tensor.npy,true,0,"(54, 54, 54)","(54, 54, 54)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block6,mod_adder_1024,block6,0,83,52,0,0,83,83,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block6.tensor.npy,true,0,"(52, 52, 52)","(52, 52, 52)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block7,mod_adder_1024,block7,0,87,59,0,0,87,87,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block7.tensor.npy,true,0,"(59, 59, 59)","(59, 59, 59)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block8,mod_adder_1024,block8,0,73,56,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block8.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block8,mod_adder_1024,block8,1,73,56,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block8.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block8,mod_adder_1024,block8,2,73,56,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block8.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block8,mod_adder_1024,block8,3,73,56,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block8.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block8,mod_adder_1024,block8,4,73,56,0,0,73,73,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block8.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
benchmarks_no_gadgets.npz,benchmark,paper_no_gadgets,False,mod_adder_1024_block9,mod_adder_1024,block9,0,89,56,0,0,89,89,external/circuit-to-tensor/benchmarks/arithmetic/mod_adder_1024/mod_adder_1024_block9.tensor.npy,true,0,"(56, 56, 56)","(56, 56, 56)",,external/alphatensor_quantum/decompositions/benchmarks_no_gadgets.npz
