source_csv,target,objective_variant,materializer,candidate_id,qasm_status,qasm_path,original_qasm_path,tcount,tdepth,qasm_depth,legacy_primary_nc_depth_ratio_input,legacy_structural_status_input,legacy_zx_split_status,legacy_zx_total_depth,legacy_zx_best_side,legacy_zx_best_clifford_depth,legacy_zx_best_nonclifford_depth,legacy_zx_best_clifford_fraction,legacy_zx_num_nonclifford_spiders,legacy_zx_left_closure_iters,legacy_zx_right_closure_iters,paper_zx_split_status,paper_zx_detector_variant,paper_zx_rewrite_status,paper_zx_total_depth,paper_zx_best_side,paper_zx_best_clifford_depth,paper_zx_best_nonclifford_depth,paper_zx_best_clifford_fraction,paper_zx_num_nonclifford_spiders,paper_zx_left_closure_iters,paper_zx_right_closure_iters,paper_zx_vertices_before_rewrite,paper_zx_vertices_after_rewrite,paper_zx_clifford_rewrite_rounds,paper_primary_nc_depth_ratio,paper_structural_target_status,legacy_zx_split_error,paper_zx_split_error
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,24.0,6.0,290.0,,,ok,369,right,287,82,0.7777777777777778,24,1,1,ok,2504.16004-clifford,ok,56,tie,0,56,0.0,24,2,1,779,82,1,1.018181818181818,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,24.0,4.0,245.0,,,ok,346,right,278,68,0.8034682080924855,24,1,1,ok,2504.16004-clifford,ok,48,tie,0,48,0.0,24,2,1,767,82,1,0.8727272727272727,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,24.0,3.0,243.0,,,ok,336,right,273,63,0.8125,24,1,1,ok,2504.16004-clifford,ok,51,tie,0,51,0.0,24,2,1,743,82,1,0.9272727272727272,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,7.0,287.0,,,ok,351,right,276,75,0.7863247863247863,32,1,1,ok,2504.16004-clifford,ok,58,tie,0,58,0.0,29,2,1,772,98,0,1.0545454545454545,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,6.0,255.0,,,ok,355,right,278,77,0.7830985915492957,32,1,1,ok,2504.16004-clifford,ok,57,tie,0,57,0.0,28,2,1,800,98,0,1.0363636363636364,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,6.0,248.0,,,ok,360,right,280,80,0.7777777777777778,32,1,1,ok,2504.16004-clifford,ok,59,tie,0,59,0.0,28,2,1,792,98,0,1.0727272727272728,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,mixed_pair,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/mixed_pair/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,6.0,285.0,,,ok,355,right,273,82,0.7690140845070422,32,1,1,ok,2504.16004-clifford,ok,64,tie,0,64,0.0,29,1,1,752,98,0,1.1636363636363636,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,mixed_pair,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/mixed_pair/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,6.0,250.0,,,ok,359,right,276,83,0.7688022284122563,32,1,1,ok,2504.16004-clifford,ok,57,tie,0,57,0.0,29,2,1,768,98,0,1.0363636363636364,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,nc_tof_4,mixed_pair,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/nc_tof_4/mixed_pair/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/nc_tof_4/factor_count/shared-parity/nc_tof_4.qasm,32.0,5.0,247.0,,,ok,346,right,273,73,0.7890173410404624,32,1,1,ok,2504.16004-clifford,ok,56,tie,0,56,0.0,29,2,1,756,98,0,1.018181818181818,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,65.0,15.0,438.0,,,ok,548,right,378,170,0.6897810218978102,65,1,1,ok,2504.16004-clifford,ok,119,tie,0,119,0.0,63,2,1,1264,172,1,1.0258620689655173,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,65.0,8.0,319.0,,,ok,525,right,379,146,0.7219047619047619,65,1,1,ok,2504.16004-clifford,ok,113,tie,0,113,0.0,63,1,1,1244,172,1,0.9741379310344828,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,65.0,8.0,313.0,,,ok,532,right,384,148,0.7218045112781954,65,1,1,ok,2504.16004-clifford,ok,108,tie,0,108,0.0,62,2,1,1236,172,0,0.9310344827586207,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,67.0,11.0,457.0,,,ok,559,right,389,170,0.6958855098389982,67,1,1,ok,2504.16004-clifford,ok,132,tie,0,132,0.0,66,1,1,1289,176,1,1.1379310344827587,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,67.0,8.0,314.0,,,ok,563,right,395,168,0.7015985790408525,67,1,1,ok,2504.16004-clifford,ok,121,tie,0,121,0.0,66,1,1,1309,176,0,1.043103448275862,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_grid.csv,vbe_adder_3,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation/vbe_adder_3/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation/vbe_adder_3/factor_count/shared-parity/vbe_adder_3.qasm,67.0,7.0,311.0,,,ok,524,right,370,154,0.7061068702290076,67,1,1,ok,2504.16004-clifford,ok,121,tie,0,121,0.0,66,1,1,1253,176,1,1.043103448275862,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,7.0,283.0,,,ok,336,right,275,62,0.8184523809523809,23,1,1,ok,2504.16004-clifford,ok,54,left,1,53,0.018518518518518517,23,2,1,732,85,1,1.06,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,6.0,252.0,,,ok,328,right,276,53,0.8414634146341463,23,1,1,ok,2504.16004-clifford,ok,51,left,1,50,0.0196078431372549,23,2,1,716,85,1,1.0,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,4.0,244.0,,,ok,314,right,268,47,0.8535031847133758,23,1,1,ok,2504.16004-clifford,ok,46,left,1,45,0.021739130434782608,23,2,1,692,85,1,0.9,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,4.0,241.0,,,ok,315,right,269,48,0.8539682539682539,23,1,1,ok,2504.16004-clifford,ok,45,left,1,44,0.022222222222222223,23,2,1,692,85,1,0.88,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,9.0,283.0,,,ok,346,right,283,64,0.8179190751445087,23,1,1,ok,2504.16004-clifford,ok,53,left,1,52,0.018867924528301886,23,2,1,748,85,1,1.04,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,5.0,254.0,,,ok,321,right,273,49,0.8504672897196262,23,1,1,ok,2504.16004-clifford,ok,46,left,1,45,0.021739130434782608,23,2,1,712,85,1,0.9,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,4.0,253.0,,,ok,313,right,269,45,0.8594249201277955,23,1,1,ok,2504.16004-clifford,ok,47,left,1,46,0.02127659574468085,23,2,1,684,85,1,0.92,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,factor_count_pair_cap,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count_pair_cap/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,23.0,6.0,251.0,,,ok,307,right,266,42,0.8664495114006515,23,1,1,ok,2504.16004-clifford,ok,47,left,1,47,0.02127659574468085,23,2,1,684,85,1,0.94,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,mixed_pair,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/mixed_pair/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,32.0,7.0,313.0,,,ok,368,right,290,79,0.7880434782608695,32,1,1,ok,2504.16004-clifford,ok,63,tie,0,63,0.0,31,2,1,792,102,1,1.26,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,mixed_pair,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/mixed_pair/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,32.0,6.0,262.0,,,ok,339,right,282,58,0.831858407079646,32,1,1,ok,2504.16004-clifford,ok,55,tie,0,55,0.0,31,2,1,784,102,1,1.1,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,mixed_pair,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/mixed_pair/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,32.0,6.0,253.0,,,ok,331,right,273,59,0.824773413897281,32,1,1,ok,2504.16004-clifford,ok,58,left,1,57,0.017241379310344827,31,2,1,740,102,0,1.14,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4_grid.csv,cuccaro_adder_n4,mixed_pair,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/mixed_pair/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_cuccaro_adder_n4/cuccaro_adder_n4/factor_count/shared-parity/cuccaro_adder_n4.qasm,32.0,6.0,252.0,,,ok,328,right,272,57,0.8292682926829268,32,1,1,ok,2504.16004-clifford,ok,52,left,1,51,0.019230769230769232,31,2,1,748,102,1,1.02,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,57.0,12.0,584.0,,,ok,895,right,751,144,0.8391061452513966,57,1,1,ok,2504.16004-clifford,ok,105,tie,0,105,0.0,54,2,1,1828,150,0,0.9813084112149533,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,57.0,9.0,464.0,,,ok,878,right,748,131,0.8519362186788155,57,1,1,ok,2504.16004-clifford,ok,99,tie,0,99,0.0,54,1,1,1840,150,0,0.9252336448598131,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,57.0,7.0,467.0,,,ok,892,right,759,133,0.850896860986547,57,1,1,ok,2504.16004-clifford,ok,102,tie,0,102,0.0,54,2,1,1840,150,0,0.9532710280373832,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,57.0,8.0,461.0,,,ok,872,right,749,124,0.8589449541284404,57,1,1,ok,2504.16004-clifford,ok,93,tie,0,93,0.0,54,2,1,1816,150,0,0.8691588785046729,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,55.0,13.0,602.0,,,ok,944,right,783,161,0.8294491525423728,55,1,1,ok,2504.16004-clifford,ok,107,tie,0,107,0.0,54,2,1,1896,146,1,1.0,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,55.0,8.0,473.0,,,ok,899,right,769,130,0.8553948832035595,55,1,1,ok,2504.16004-clifford,ok,93,tie,0,93,0.0,54,2,1,1872,146,1,0.8691588785046729,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,55.0,6.0,464.0,,,ok,907,right,767,141,0.8456449834619625,55,1,1,ok,2504.16004-clifford,ok,103,tie,0,103,0.0,54,1,1,1860,146,1,0.9626168224299065,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,factor_count_pair_cap,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count_pair_cap/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,55.0,8.0,462.0,,,ok,872,right,748,124,0.8577981651376146,55,1,1,ok,2504.16004-clifford,ok,96,tie,0,96,0.0,54,1,1,1804,146,0,0.897196261682243,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,mixed_pair,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/mixed_pair/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,63.0,9.0,576.0,,,ok,919,right,753,166,0.8193688792165397,63,1,1,ok,2504.16004-clifford,ok,122,tie,0,122,0.0,59,2,1,1837,162,0,1.1401869158878504,ok,,
